roi,metric,contrast,contrast_label,n,dz,p,stars,mean_delta,ci95_lo,ci95_hi,band,metric_type
FC_midline,log10_power_beta1,TS->ESS1,TS → ESS1,61,-1.12044141593837,2.5966161181856717e-12,***,-0.14303285863701226,-0.1757274873183667,-0.11033822995565781,beta1,band_power
FC_midline,log10_power_beta1,ESS1->LSS1,ESS1 → LSS1,61,0.7262793767191198,4.2984965841804695e-07,***,0.10935224799488079,0.0707907632088275,0.14791373278093406,beta1,band_power
FC_midline,log10_power_beta1,WS->ESS1,WS → ESS1,61,-1.7061641220302337,1.3889200172273482e-19,***,-0.290562001524618,-0.3341781947222412,-0.24694580832699478,beta1,band_power
FC_midline,log10_power_beta1,WS->LSS1,WS → LSS1,61,-0.869674740154408,5.647877161063576e-09,***,-0.18120975352973723,-0.2345745009401372,-0.12784500611933725,beta1,band_power
FC_midline,log10_power_beta2,WS->TS,WS → TS,61,-1.6169969973380367,1.512058404715504e-18,***,-0.2187057372475131,-0.2533459624703425,-0.1840655120246837,beta2,band_power
FC_midline,log10_power_beta2,TS->ESS1,TS → ESS1,61,-1.5072753155091512,3.1071105850858646e-17,***,-0.2877174928466648,-0.33660562278258166,-0.23882936291074794,beta2,band_power
FC_midline,log10_power_beta2,ESS1->LSS1,ESS1 → LSS1,61,-0.37920579148787775,0.004378840572301842,**,-0.05285294981305638,-0.08854931648732756,-0.01715658313878521,beta2,band_power
FC_midline,log10_power_beta2,WS->ESS1,WS → ESS1,61,-2.110281516425442,5.9837147250476945e-24,***,-0.5064232300941779,-0.567884703663798,-0.4449617565245579,beta2,band_power
FC_midline,log10_power_beta2,WS->LSS1,WS → LSS1,61,-2.661693782490102,4.1651280375764693e-29,***,-0.5592761799072343,-0.6130905148117534,-0.5054618450027153,beta2,band_power
FC_midline,log10_power_beta3,WS->TS,WS → TS,61,-0.6745939204017979,1.9617421469780473e-06,***,-0.0878130891414538,-0.12115162915511787,-0.05447454912778973,beta3,band_power
FC_midline,log10_power_beta3,TS->ESS1,TS → ESS1,61,-1.0729018480686296,1.105992580745284e-11,***,-0.13220046210585637,-0.16375797181007393,-0.10064295240163881,beta3,band_power
FC_midline,log10_power_beta3,ESS1->LSS1,ESS1 → LSS1,61,-0.6578321211620379,3.186712832009942e-06,***,-0.09376554388243129,-0.13027101401974484,-0.057260073745117726,beta3,band_power
FC_midline,log10_power_beta3,WS->ESS1,WS → ESS1,61,-1.380542563199245,1.1423877728420136e-15,***,-0.22001355124731023,-0.2608294510192148,-0.17919765147540567,beta3,band_power
FC_midline,log10_power_beta3,WS->LSS1,WS → LSS1,61,-2.267197550784601,1.666388406376986e-25,***,-0.3137790951297414,-0.3492248628428479,-0.27833332741663486,beta3,band_power
FC_midline,log10_power_delta,WS->TS,WS → TS,61,-0.4222750490416403,0.0016397873063819864,**,-0.08051768654463635,-0.12935205905285663,-0.031683314036416096,delta,band_power
FC_midline,log10_power_delta,TS->ESS1,TS → ESS1,61,0.7028999193762057,8.574845799873444e-07,***,0.10422431675487474,0.06624865873061607,0.14219997477913343,delta,band_power
FC_midline,log10_power_delta,ESS1->LSS1,ESS1 → LSS1,61,1.618674171671521,1.4448280064505728e-18,***,0.3539388143198829,0.2979374639567613,0.4099401646830045,delta,band_power
FC_midline,log10_power_delta,WS->ESS1,WS → ESS1,61,0.10740991637934823,0.40485631202580236,ns,0.02370663021023837,-0.03282027272710261,0.08023353314757935,delta,band_power
FC_midline,log10_power_delta,WS->LSS1,WS → LSS1,61,1.3442438737224436,3.2765250757858014e-15,***,0.3776454445301213,0.3056945945244874,0.44959629453575517,delta,band_power
FC_midline,log10_power_theta,WS->TS,WS → TS,61,0.10151813146117006,0.4309707523000957,ns,0.012820900652481954,-0.01952391378462811,0.045165715089592016,theta,band_power
FC_midline,log10_power_theta,TS->ESS1,TS → ESS1,61,0.658693573673498,3.1085337802405414e-06,***,0.09842680003732257,0.06015669236479637,0.13669690770984877,theta,band_power
FC_midline,log10_power_theta,ESS1->LSS1,ESS1 → LSS1,61,1.4686124712340456,9.214567499156988e-17,***,0.30453925784956815,0.25143053988322983,0.35764797581590646,theta,band_power
FC_midline,log10_power_theta,WS->ESS1,WS → ESS1,61,0.5456459611703751,7.27784002730194e-05,***,0.11124770068980452,0.05903095001380512,0.16346445136580393,theta,band_power
FC_midline,log10_power_theta,WS->LSS1,WS → LSS1,61,1.567832201317658,5.791846851800133e-18,***,0.41578695853937264,0.34786643454521077,0.4837074825335345,theta,band_power
FC_midline,theta_peak_height_log10,WS->TS,WS → TS,61,0.27765373980834623,0.034092376274071426,*,0.04688746780442534,0.0036377780940555215,0.09013715751479516,theta,peak_height
FC_midline,theta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.5006832687029602,0.00023721503955353933,***,0.08558789559055599,0.04180756729131333,0.12936822388979866,theta,peak_height
FC_midline,theta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.4741205489729614,0.0004655783171864452,***,0.07309112613862033,0.03360853748212796,0.11257371479511269,theta,peak_height
FC_midline,theta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.6168596675657773,1.0251082295664299e-05,***,0.13247536339498128,0.07747336252616882,0.18747736426379374,theta,peak_height
FC_midline,theta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.9792338125684183,1.9552669953503718e-10,***,0.20556648953360165,0.15180198313651524,0.25933099593068804,theta,peak_height
IPG,alpha1_peak_height_log10,WS->TS,WS → TS,61,-0.855044212674947,8.833437793974136e-09,***,-0.20147994598615596,-0.2618293518007336,-0.1411305401715783,alpha1,peak_height
IPG,alpha1_peak_height_log10,TS->ESS1,TS → ESS1,61,-2.0566762705272206,2.1161276029817478e-23,***,-0.6511666992738485,-0.7322545874320929,-0.5700788111156041,alpha1,peak_height
IPG,alpha1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.6248335735559923,8.18322794173135e-06,***,-0.10999876037553077,-0.15508595132863862,-0.06491156942242292,alpha1,peak_height
IPG,alpha1_peak_height_log10,WS->ESS1,WS → ESS1,61,-2.6073995074953222,1.2332820925865287e-28,***,-0.8526466452600044,-0.936397886661489,-0.7688954038585198,alpha1,peak_height
IPG,alpha1_peak_height_log10,WS->LSS1,WS → LSS1,61,-2.8373197979246503,1.3915174889444882e-30,***,-0.9626454056355354,-1.049539007268851,-0.8757518040022195,alpha1,peak_height
IPG,alpha2_peak_height_log10,WS->TS,WS → TS,61,-0.2703628686600684,0.038894216396807284,*,-0.07071320016549396,-0.1376990683739242,-0.0037273319570637203,alpha2,peak_height
IPG,alpha2_peak_height_log10,TS->ESS1,TS → ESS1,61,-1.8059266378243855,1.0341525420370652e-20,***,-0.5680334349988448,-0.6485904824159469,-0.48747638758174283,alpha2,peak_height
IPG,alpha2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.39285290193512346,0.0032291496049191362,**,-0.08183950972188778,-0.13519299540949525,-0.028486024034280293,alpha2,peak_height
IPG,alpha2_peak_height_log10,WS->ESS1,WS → ESS1,61,-1.7923467621015101,1.4660962508260878e-20,***,-0.6387466351643387,-0.7300183760699515,-0.547474894258726,alpha2,peak_height
IPG,alpha2_peak_height_log10,WS->LSS1,WS → LSS1,61,-1.782382528582027,1.8957390680830612e-20,***,-0.7205861448862266,-0.8241277124256554,-0.6170445773467979,alpha2,peak_height
IPG,beta1_peak_height_log10,WS->TS,WS → TS,61,-0.516438224929817,0.00015766147795258118,***,-0.07223898553468446,-0.10806372191786504,-0.03641424915150387,beta1,peak_height
IPG,beta1_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.2302329748676001,0.07718014488117339,ns,-0.024317336407034016,-0.051368018616319525,0.002733345802251496,beta1,peak_height
IPG,beta1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.5022117035119406,0.0002280596679794921,***,0.08072614234488867,0.03955839394184913,0.12189389074792822,beta1,peak_height
IPG,beta1_peak_height_log10,WS->ESS1,WS → ESS1,61,-0.5677528587871804,4.003336825568082e-05,***,-0.09655632194171847,-0.14011263684319908,-0.053000007040237856,beta1,peak_height
IPG,beta1_peak_height_log10,WS->LSS1,WS → LSS1,61,-0.07248281867101362,0.5734310974037538,ns,-0.015830179596829783,-0.07176477654884043,0.040104417355180874,beta1,peak_height
IPG,beta2_peak_height_log10,WS->TS,WS → TS,61,-0.7385560352642943,2.984323975212902e-07,***,-0.10362621266872059,-0.13956106950711103,-0.06769135583033015,beta2,peak_height
IPG,beta2_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.6399503786046684,5.323490128318966e-06,***,-0.09344926652223152,-0.13084821066144983,-0.05605032238301321,beta2,peak_height
IPG,beta2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.2996918920400362,0.022591332303654267,*,-0.028121688772786875,-0.052154033694428184,-0.0040893438511455625,beta2,peak_height
IPG,beta2_peak_height_log10,WS->ESS1,WS → ESS1,61,-1.214879961046677,1.5011424633134709e-13,***,-0.19707547919095214,-0.23862145531535384,-0.15552950306655045,beta2,peak_height
IPG,beta2_peak_height_log10,WS->LSS1,WS → LSS1,61,-1.2938617235988088,1.4352642077595815e-14,***,-0.22519716796373898,-0.2697735486723072,-0.1806207872551708,beta2,peak_height
IPG,beta3_peak_height_log10,WS->TS,WS → TS,61,0.09759293800227507,0.44891169070222753,ns,0.011331123129221621,-0.01840499757045994,0.041067243828903185,beta3,peak_height
IPG,beta3_peak_height_log10,TS->ESS1,TS → ESS1,61,0.10450323713061227,0.4176165208941396,ns,0.010633935618581095,-0.015427241491104646,0.03669511272826684,beta3,peak_height
IPG,beta3_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.44286455914581596,0.0010040806144261925,**,-0.03476423977877562,-0.054868660062926296,-0.01465981949462495,beta3,peak_height
IPG,beta3_peak_height_log10,WS->ESS1,WS → ESS1,61,0.18064312475283587,0.1634476316666844,ns,0.021965058747802718,-0.009176523656540914,0.05310664115214635,beta3,peak_height
IPG,beta3_peak_height_log10,WS->LSS1,WS → LSS1,61,-0.08064894032026156,0.5311591280379212,ns,-0.012799181030972918,-0.053444755017894655,0.027846392955948818,beta3,peak_height
IPG,delta_peak_height_log10,WS->TS,WS → TS,61,-0.10174532345174797,0.42994553571483335,ns,-0.0179030387578983,-0.0629683152196076,0.027162237703811012,delta,peak_height
IPG,delta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.7947757908886838,5.519081556287254e-08,***,0.11589384254474391,0.07854772350922055,0.15323996158026726,delta,peak_height
IPG,delta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.6356769624412396,6.013716626782574e-06,***,0.11248205125806429,0.0671634497144795,0.15780065280164907,delta,peak_height
IPG,delta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.4648397256305924,0.0005866266678930059,***,0.09799080378684562,0.04400099013871908,0.15198061743497215,delta,peak_height
IPG,delta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.8432206392867914,1.2672090296371375e-08,***,0.2104728550449099,0.1465458131499841,0.2743998969398357,delta,peak_height
IPG,log10_power_alpha1,WS->TS,WS → TS,61,-1.4564413224832968,1.3004861686648754e-16,***,-0.2597783699449992,-0.30545980511008036,-0.21409693477991804,alpha1,band_power
IPG,log10_power_alpha1,TS->ESS1,TS → ESS1,61,-1.7395766363434506,5.768963636264224e-20,***,-0.5688078047976128,-0.6525514238287131,-0.48506418576651256,alpha1,band_power
IPG,log10_power_alpha1,ESS1->LSS1,ESS1 → LSS1,61,0.18525979076057977,0.1531224024139501,ns,0.03103580986609513,-0.011869560770527157,0.07394118050271742,alpha1,band_power
IPG,log10_power_alpha1,WS->ESS1,WS → ESS1,61,-2.468013615865608,2.1669202814758627e-27,***,-0.8285861747426121,-0.9145706164774223,-0.7426017330078019,alpha1,band_power
IPG,log10_power_alpha1,WS->LSS1,WS → LSS1,61,-2.330702439903688,4.1029008520094736e-26,***,-0.797550364876517,-0.8851900950584228,-0.7099106346946111,alpha1,band_power
IPG,log10_power_alpha2,WS->TS,WS → TS,61,-0.7948348926148384,5.509229080609882e-08,***,-0.17471905224267834,-0.2310170676743649,-0.11842103681099178,alpha2,band_power
IPG,log10_power_alpha2,TS->ESS1,TS → ESS1,61,-1.9752736138382987,1.499675095569666e-22,***,-0.547886327359258,-0.6189246903256435,-0.4768479643928725,alpha2,band_power
IPG,log10_power_alpha2,ESS1->LSS1,ESS1 → LSS1,61,0.06205092407864723,0.6297011289115982,ns,0.010712808026339594,-0.03350373787879141,0.0549293539314706,alpha2,band_power
IPG,log10_power_alpha2,WS->ESS1,WS → ESS1,61,-2.0905358572645336,9.505883391015942e-24,***,-0.7226053796019364,-0.8111318836294747,-0.634078875574398,alpha2,band_power
IPG,log10_power_alpha2,WS->LSS1,WS → LSS1,61,-2.073751300700483,1.411971856988517e-23,***,-0.7118925715755968,-0.7998125422072132,-0.6239726009439804,alpha2,band_power
IPG,log10_power_beta1,WS->TS,WS → TS,61,-0.9662287198634302,2.916077199076605e-10,***,-0.10766319992365334,-0.13620077624653612,-0.07912562360077056,beta1,band_power
IPG,log10_power_beta1,TS->ESS1,TS → ESS1,61,-0.9659742568418695,2.9389745786159227e-10,***,-0.11393681021320377,-0.14414524675603219,-0.08372837367037538,beta1,band_power
IPG,log10_power_beta1,ESS1->LSS1,ESS1 → LSS1,61,0.7364360545311552,3.17875364586453e-07,***,0.10264820429150354,0.06695002566940733,0.13834638291359974,beta1,band_power
IPG,log10_power_beta1,WS->ESS1,WS → ESS1,61,-1.471420580626272,8.511780532122808e-17,***,-0.2216000101368571,-0.2601711696173921,-0.18302885065632207,beta1,band_power
IPG,log10_power_beta1,WS->LSS1,WS → LSS1,61,-0.6296895928925579,7.130410880184055e-06,***,-0.1189518058453535,-0.16733274210940663,-0.07057086958130036,beta1,band_power
IPG,log10_power_beta2,WS->TS,WS → TS,61,-1.4780731979264543,7.055004484108265e-17,***,-0.19158913590325627,-0.22478658252806033,-0.1583916892784522,beta2,band_power
IPG,log10_power_beta2,TS->ESS1,TS → ESS1,61,-1.4021889757810342,6.121105507455252e-16,***,-0.22730476405486913,-0.2688223156855764,-0.18578721242416185,beta2,band_power
IPG,log10_power_beta2,ESS1->LSS1,ESS1 → LSS1,61,-0.26073637403904276,0.0461292793663738,*,-0.03650114168897058,-0.07235489049955292,-0.0006473928783882477,beta2,band_power
IPG,log10_power_beta2,WS->ESS1,WS → ESS1,61,-2.0853144548540326,1.0748615814623017e-23,***,-0.4188938999581254,-0.47034115725017933,-0.3674466426660715,beta2,band_power
IPG,log10_power_beta2,WS->LSS1,WS → LSS1,61,-2.5154134280936336,8.069488087088469e-28,***,-0.45539504164709593,-0.5017620063979699,-0.409028076896222,beta2,band_power
IPG,log10_power_beta3,WS->TS,WS → TS,61,-0.5143694324225835,0.00016640792821068134,***,-0.062693643618476,-0.09390970482976475,-0.031477582407187246,beta3,band_power
IPG,log10_power_beta3,TS->ESS1,TS → ESS1,61,-0.8877094372370204,3.251131333485464e-09,***,-0.10242819766664263,-0.1319796233978982,-0.07287677193538704,beta3,band_power
IPG,log10_power_beta3,ESS1->LSS1,ESS1 → LSS1,61,-0.6656402656007403,2.5433208444606534e-06,***,-0.09380285586120905,-0.12989446290100595,-0.057711248821412146,beta3,band_power
IPG,log10_power_beta3,WS->ESS1,WS → ESS1,61,-1.2183603856241991,1.3525935679664004e-13,***,-0.16512184128511864,-0.19983215170899013,-0.13041153086124715,beta3,band_power
IPG,log10_power_beta3,WS->LSS1,WS → LSS1,61,-2.1273345027161117,4.021018841168369e-24,***,-0.2589246971463277,-0.2900968959728049,-0.22775249831985048,beta3,band_power
IPG,log10_power_delta,WS->TS,WS → TS,61,-0.4309161980371267,0.0013368218770249776,**,-0.10338066673183297,-0.16482421023396132,-0.04193712322970462,delta,band_power
IPG,log10_power_delta,TS->ESS1,TS → ESS1,61,0.47355127819905396,0.00047225770087455036,***,0.07708931653212985,0.035396913567233484,0.1187817194970262,delta,band_power
IPG,log10_power_delta,ESS1->LSS1,ESS1 → LSS1,61,1.5222324471692315,2.0465902866156076e-17,***,0.3555574342071787,0.2957357641444187,0.41537910426993874,delta,band_power
IPG,log10_power_delta,WS->ESS1,WS → ESS1,61,-0.1001930378078099,0.4369792112851422,ns,-0.026291350199703113,-0.09349689254053406,0.04091419214112784,delta,band_power
IPG,log10_power_delta,WS->LSS1,WS → LSS1,61,0.9857119215615296,1.6023208239637414e-10,***,0.32926608400747553,0.2437147602138611,0.41481740780109,delta,band_power
IPG,log10_power_theta,WS->TS,WS → TS,61,0.1025979353843492,0.4261110471952995,ns,0.014349698955450236,-0.021470988237800595,0.05017038614870106,theta,band_power
IPG,log10_power_theta,TS->ESS1,TS → ESS1,61,0.5920245296145729,2.0532332420985716e-05,***,0.09566535959816161,0.05428018883854425,0.13705053035777898,theta,band_power
IPG,log10_power_theta,ESS1->LSS1,ESS1 → LSS1,61,1.5268125205737404,1.8015848614302976e-17,***,0.3179833298296503,0.26464389807157135,0.3713227615877292,theta,band_power
IPG,log10_power_theta,WS->ESS1,WS → ESS1,61,0.48170956142444815,0.00038472984099524555,***,0.11001505855361184,0.05152303958944902,0.16850707751777466,theta,band_power
IPG,log10_power_theta,WS->LSS1,WS → LSS1,61,1.4983882795201522,3.9851462026135246e-17,***,0.4279983883832622,0.35484279944226726,0.5011539773242571,theta,band_power
IPG,theta_peak_height_log10,WS->TS,WS → TS,61,0.23079848408033313,0.0764749540162682,ns,0.040881750692144496,-0.004483809495604937,0.08624731087989393,theta,peak_height
IPG,theta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.4656142764382918,0.0005754733328316052,***,0.08163009072426645,0.0367293262010253,0.12653085524750762,theta,peak_height
IPG,theta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.565100245629296,4.303333734176151e-05,***,0.08163351573142502,0.044635984175238244,0.1186310472876118,theta,peak_height
IPG,theta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.5942382158711056,1.9308369768767e-05,***,0.12251184141641096,0.06971022302872959,0.17531345980409233,theta,peak_height
IPG,theta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.9411532353411384,6.302570095099965e-10,***,0.204145357147836,0.14859217865089316,0.25969853564477885,theta,peak_height
L_DLPFC,alpha1_peak_height_log10,WS->TS,WS → TS,61,-0.8500363456604153,1.0292907753005233e-08,***,-0.19713973934611048,-0.2565370014788897,-0.13774247721333127,alpha1,peak_height
L_DLPFC,alpha1_peak_height_log10,TS->ESS1,TS → ESS1,61,-2.0293658541219988,4.059811367000868e-23,***,-0.5808697160581149,-0.6541771690844138,-0.507562263031816,alpha1,peak_height
L_DLPFC,alpha1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.6115430184237474,1.1905528769743052e-05,***,-0.1103528544068519,-0.15656821045818947,-0.06413749835551434,alpha1,peak_height
L_DLPFC,alpha1_peak_height_log10,WS->ESS1,WS → ESS1,61,-2.7604274277046255,6.036783195017579e-30,***,-0.7780094554042253,-0.8501930135264155,-0.705825897282035,alpha1,peak_height
L_DLPFC,alpha1_peak_height_log10,WS->LSS1,WS → LSS1,61,-2.8168004206550297,2.0522404102269167e-30,***,-0.888362309811077,-0.9691348595233706,-0.8075897600987834,alpha1,peak_height
L_DLPFC,alpha2_peak_height_log10,WS->TS,WS → TS,61,-0.3840046885939728,0.003936967635262822,**,-0.09432813898503692,-0.1572402826859347,-0.031415995284139145,alpha2,peak_height
L_DLPFC,alpha2_peak_height_log10,TS->ESS1,TS → ESS1,61,-1.7807132856860781,1.9792911056685205e-20,***,-0.5299474351159261,-0.6061673641717401,-0.45372750606011214,alpha2,peak_height
L_DLPFC,alpha2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.32381326748291667,0.0140833131677149,*,-0.0649540561248268,-0.11632781959315314,-0.013580292656500466,alpha2,peak_height
L_DLPFC,alpha2_peak_height_log10,WS->ESS1,WS → ESS1,61,-1.9049616121450892,8.469344159431603e-22,***,-0.6242755741009631,-0.7082060834797544,-0.5403450647221718,alpha2,peak_height
L_DLPFC,alpha2_peak_height_log10,WS->LSS1,WS → LSS1,61,-1.971027660887404,1.663189516845494e-22,***,-0.6892296302257899,-0.778786924711693,-0.5996723357398868,alpha2,peak_height
L_DLPFC,beta1_peak_height_log10,WS->TS,WS → TS,61,-0.21905337892385698,0.09227274219493421,ns,-0.03555215900454337,-0.07711888011362594,0.006014562104539191,beta1,peak_height
L_DLPFC,beta1_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.05432134995806574,0.6728911682757678,ns,-0.007118065842770576,-0.04067800704928906,0.02644187536374791,beta1,peak_height
L_DLPFC,beta1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.4067022011500614,0.0023554872777497237,**,0.06457730066082466,0.023911145891874798,0.10524345542977454,beta1,peak_height
L_DLPFC,beta1_peak_height_log10,WS->ESS1,WS → ESS1,61,-0.2121903994885233,0.10268731253376048,ns,-0.04267022484731395,-0.09417280011426248,0.00883235041963458,beta1,peak_height
L_DLPFC,beta1_peak_height_log10,WS->LSS1,WS → LSS1,61,0.09383674534400618,0.4664801819737175,ns,0.021907075813510715,-0.037884667982490496,0.08169881960951192,beta1,peak_height
L_DLPFC,beta2_peak_height_log10,WS->TS,WS → TS,61,-0.7539370596695387,1.885524909795264e-07,***,-0.10734217185308884,-0.1438062325851013,-0.07087811112107636,beta2,peak_height
L_DLPFC,beta2_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.6641629169903022,2.654365603887924e-06,***,-0.08478433825196366,-0.11747854133361382,-0.052090135170313495,beta2,peak_height
L_DLPFC,beta2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.13374779646261326,0.3003965934819578,ns,-0.013060555586142268,-0.03807004128299047,0.011948930110705934,beta2,peak_height
L_DLPFC,beta2_peak_height_log10,WS->ESS1,WS → ESS1,61,-1.2707139603718733,2.844748524100566e-14,***,-0.1921265101050525,-0.2308495316140686,-0.1534034885960364,beta2,peak_height
L_DLPFC,beta2_peak_height_log10,WS->LSS1,WS → LSS1,61,-1.2642834501250388,3.442204985912823e-14,***,-0.20518706569119471,-0.246752782316455,-0.16362134906593442,beta2,peak_height
L_DLPFC,beta3_peak_height_log10,WS->TS,WS → TS,61,0.17957291891455826,0.16591632149304575,ns,0.025095263595391607,-0.010696299409722759,0.06088682660050597,beta3,peak_height
L_DLPFC,beta3_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.09621000214290185,0.45533479678916405,ns,-0.010427520938073188,-0.038185675574161235,0.017330633698014856,beta3,peak_height
L_DLPFC,beta3_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.417296649980221,0.0018426259658706722,**,-0.03176199970688235,-0.05125562813921072,-0.012268371274553984,beta3,peak_height
L_DLPFC,beta3_peak_height_log10,WS->ESS1,WS → ESS1,61,0.1082639890574179,0.4011528629478681,ns,0.014667742657318421,-0.02003062156358025,0.04936610687821709,beta3,peak_height
L_DLPFC,beta3_peak_height_log10,WS->LSS1,WS → LSS1,61,-0.10990446817680484,0.3940981195180546,ns,-0.017094257049563924,-0.05692923909419856,0.02274072499507071,beta3,peak_height
L_DLPFC,delta_peak_height_log10,WS->TS,WS → TS,61,-0.04576454019191826,0.7220222886953067,ns,-0.008154905494190446,-0.053792166722824955,0.037482355734444056,delta,peak_height
L_DLPFC,delta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.6712203745031026,2.1636266608074393e-06,***,0.10219373863342122,0.06320053647055553,0.1411869407962869,delta,peak_height
L_DLPFC,delta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.6375025233683448,5.708734835587146e-06,***,0.10830523358436692,0.06479441240750201,0.15181605476123183,delta,peak_height
L_DLPFC,delta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.4458710322719185,0.0009336782147892201,***,0.09403883313923075,0.04002217419557717,0.14805549208288432,delta,peak_height
L_DLPFC,delta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.9423742073414028,6.07046257114155e-10,***,0.20234406672359773,0.14735240696312119,0.25733572648407427,delta,peak_height
L_DLPFC,log10_power_alpha1,WS->TS,WS → TS,61,-1.282187421619395,2.0257969943291828e-14,***,-0.245691193625622,-0.29476704275870086,-0.19661534449254311,alpha1,band_power
L_DLPFC,log10_power_alpha1,TS->ESS1,TS → ESS1,61,-1.8326092800010416,5.2307302596070065e-21,***,-0.5333177262244658,-0.607850259387392,-0.45878519306153964,alpha1,band_power
L_DLPFC,log10_power_alpha1,ESS1->LSS1,ESS1 → LSS1,61,0.008050616239346949,0.9500731951482128,ns,0.001407596198453648,-0.04337184862102866,0.04618704101793595,alpha1,band_power
L_DLPFC,log10_power_alpha1,WS->ESS1,WS → ESS1,61,-2.6462818621921063,5.658530660927042e-29,***,-0.7790089198500879,-0.8544027965381961,-0.7036150431619798,alpha1,band_power
L_DLPFC,log10_power_alpha1,WS->LSS1,WS → LSS1,61,-2.5340144408346275,5.496882929549789e-28,***,-0.7776013236516345,-0.8561931986880061,-0.6990094486152628,alpha1,band_power
L_DLPFC,log10_power_alpha2,WS->TS,WS → TS,61,-0.8523888846236993,9.579589531358427e-09,***,-0.18323090594108585,-0.23828513629568393,-0.12817667558648776,alpha2,band_power
L_DLPFC,log10_power_alpha2,TS->ESS1,TS → ESS1,61,-2.0535742405726145,2.278048678113894e-23,***,-0.5323791918571028,-0.5987749614523376,-0.46598342226186806,alpha2,band_power
L_DLPFC,log10_power_alpha2,ESS1->LSS1,ESS1 → LSS1,61,-7.899891371603552e-05,0.9995097511383726,ns,-1.2862226530732793e-05,-0.04171177956639272,0.041686055113331254,alpha2,band_power
L_DLPFC,log10_power_alpha2,WS->ESS1,WS → ESS1,61,-2.1152675098704163,5.326015181240328e-24,***,-0.7156100977981887,-0.8022545790632407,-0.6289656165331368,alpha2,band_power
L_DLPFC,log10_power_alpha2,WS->LSS1,WS → LSS1,61,-2.2468173825324054,2.627854314003371e-25,***,-0.7156229600247195,-0.797195922617762,-0.634049997431677,alpha2,band_power
L_DLPFC,log10_power_beta1,WS->TS,WS → TS,61,-0.9625620589541507,3.2639644726813003e-10,***,-0.11241803235270226,-0.1423294491808425,-0.08250661552456201,beta1,band_power
L_DLPFC,log10_power_beta1,TS->ESS1,TS → ESS1,61,-0.9306554915625871,8.701776779600332e-10,***,-0.10775451067377288,-0.13740803107701785,-0.07810099027052791,beta1,band_power
L_DLPFC,log10_power_beta1,ESS1->LSS1,ESS1 → LSS1,61,0.5422610646516511,7.967892851887276e-05,***,0.07259125844117098,0.038306140517655865,0.1068763763646861,beta1,band_power
L_DLPFC,log10_power_beta1,WS->ESS1,WS → ESS1,61,-1.428478911897032,2.881865098492154e-16,***,-0.22017254302647515,-0.25964726407845684,-0.18069782197449347,beta1,band_power
L_DLPFC,log10_power_beta1,WS->LSS1,WS → LSS1,61,-0.7929612026504562,5.8302436847622246e-08,***,-0.14758128458530417,-0.19524732663442862,-0.09991524253617971,beta1,band_power
L_DLPFC,log10_power_beta2,WS->TS,WS → TS,61,-1.678598961698578,2.8862620873143916e-19,***,-0.2013971219453778,-0.23212524649166008,-0.1706689973990955,beta2,band_power
L_DLPFC,log10_power_beta2,TS->ESS1,TS → ESS1,61,-1.6667164782398372,3.9633794768068416e-19,***,-0.23343422442860234,-0.26930432091604034,-0.19756412794116435,beta2,band_power
L_DLPFC,log10_power_beta2,ESS1->LSS1,ESS1 → LSS1,61,-0.37666624332620324,0.0046309142980750385,**,-0.05408701369471594,-0.09086314550652186,-0.017310881882910016,beta2,band_power
L_DLPFC,log10_power_beta2,WS->ESS1,WS → ESS1,61,-2.4087583987983723,7.596920088431854e-27,***,-0.4348313463739801,-0.4810649075752842,-0.38859778517267596,beta2,band_power
