roi,metric,contrast,contrast_label,n,dz,p,stars,mean_delta,ci95_lo,ci95_hi
L_DLPFC,beta3_peak_power_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.5597633571738345,4.97454973278289e-05,***,-0.11029325842035259,-0.16075639562697217,-0.05983012121373301
L_DLPFC,beta3_peak_power_log10,WS->ESS1,WS → ESS1,61,-1.433729037455249,2.4808526533024683e-16,***,-0.32609091976946114,-0.3843416493468907,-0.2678401901920316
L_DLPFC,beta3_peak_power_log10,WS->LSS1,WS → LSS1,61,-1.8975482898296268,1.018749848734324e-21,***,-0.4363841781898138,-0.49528290458504565,-0.3774854517945819
L_DLPFC,beta3_peak_present,WS->TS,WS → TS,61,0.20805842484413645,0.10940710019808365,ns,0.09836065573770492,-0.022717515765482088,0.21943882724089192
L_DLPFC,beta3_peak_present,TS->ESS1,TS → ESS1,61,0.43916287509105867,0.001097689443152245,**,0.16393442622950818,0.06833081659402471,0.2595380358649917
L_DLPFC,beta3_peak_present,ESS1->LSS1,ESS1 → LSS1,61,0.0,1.0,ns,0.0,-0.046759420176857976,0.046759420176857976
L_DLPFC,beta3_peak_present,WS->ESS1,WS → ESS1,61,0.5468580941748221,7.045109242933882e-05,***,0.26229508196721313,0.13945354329724136,0.3851366206371849
L_DLPFC,beta3_peak_present,WS->LSS1,WS → LSS1,61,0.5913770167636584,2.0904438134357684e-05,***,0.26229508196721313,0.1487010669508831,0.37588909698354317
L_DLPFC,delta_peak_cf_hz,WS->TS,WS → TS,61,0.5834558185275622,2.6024453772143884e-05,***,0.7459016393442623,0.4184830515398878,1.0733202271486368
L_DLPFC,delta_peak_cf_hz,TS->ESS1,TS → ESS1,61,0.4264124933480705,0.0014874293699550624,**,0.4385245901639344,0.17513792993014604,0.7019112503977227
L_DLPFC,delta_peak_cf_hz,ESS1->LSS1,ESS1 → LSS1,61,0.44357196394830883,0.0009870758730536498,***,0.36475409836065575,0.15415047625859216,0.5753577204627194
L_DLPFC,delta_peak_cf_hz,WS->ESS1,WS → ESS1,61,1.0559552915255737,1.8571739467778474e-11,***,1.1844262295081966,0.8971549358389381,1.4716975231774552
L_DLPFC,delta_peak_cf_hz,WS->LSS1,WS → LSS1,61,1.5642108424424739,6.398818912881431e-18,***,1.5491803278688525,1.2955294170336131,1.802831238704092
L_DLPFC,delta_peak_height_log10,WS->TS,WS → TS,61,-0.04576454019191826,0.7220222886953067,ns,-0.008154905494190446,-0.053792166722824955,0.037482355734444056
L_DLPFC,delta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.6712203745031026,2.1636266608074393e-06,***,0.10219373863342122,0.06320053647055553,0.1411869407962869
L_DLPFC,delta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.6375025233683448,5.708734835587146e-06,***,0.10830523358436692,0.06479441240750201,0.15181605476123183
L_DLPFC,delta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.4458710322719185,0.0009336782147892201,***,0.09403883313923075,0.04002217419557717,0.14805549208288432
L_DLPFC,delta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.9423742073414028,6.07046257114155e-10,***,0.20234406672359773,0.14735240696312119,0.25733572648407427
L_DLPFC,delta_peak_power_log10,WS->TS,WS → TS,61,-0.5474304452045968,6.937740834934652e-05,***,-0.2750905571392156,-0.4037899447891541,-0.14639116948927708
L_DLPFC,delta_peak_power_log10,TS->ESS1,TS → ESS1,61,-0.12233723254592732,0.343166801146785,ns,-0.04525574640084663,-0.13999824299350294,0.04948675019180966
L_DLPFC,delta_peak_power_log10,ESS1->LSS1,ESS1 → LSS1,61,0.7442317607410408,2.5198200927218344e-07,***,0.2714920390959137,0.17806369663331528,0.3649203815585121
L_DLPFC,delta_peak_power_log10,WS->ESS1,WS → ESS1,61,-0.7382651548985284,3.010288299106359e-07,***,-0.3203463035400622,-0.4314777816709501,-0.20921482540917435
L_DLPFC,delta_peak_power_log10,WS->LSS1,WS → LSS1,61,-0.10921194292320328,0.3970668304741143,ns,-0.04885426444414836,-0.16342193687484732,0.06571340798655062
L_DLPFC,delta_peak_present,WS->TS,WS → TS,61,-0.11432927659500954,0.37545672296714877,ns,-0.06557377049180328,-0.212467225351413,0.08131968436780641
L_DLPFC,delta_peak_present,TS->ESS1,TS → ESS1,61,0.6236525172167543,8.461473691447143e-06,***,0.36065573770491804,0.21254726252270112,0.508764212887135
L_DLPFC,delta_peak_present,ESS1->LSS1,ESS1 → LSS1,61,0.5468580941748221,7.045109242933881e-05,***,0.26229508196721313,0.13945354329724136,0.3851366206371849
L_DLPFC,delta_peak_present,WS->ESS1,WS → ESS1,61,0.44244165941300123,0.0010143787253554103,**,0.29508196721311475,0.12427074424159376,0.4658931901846357
L_DLPFC,delta_peak_present,WS->LSS1,WS → LSS1,61,1.1129311141509042,3.2628551215902954e-12,***,0.5573770491803278,0.4291113471567509,0.6856427512039047
L_DLPFC,log10_power_alpha1,WS->TS,WS → TS,61,-1.282187421619395,2.0257969943291828e-14,***,-0.245691193625622,-0.29476704275870086,-0.19661534449254311
L_DLPFC,log10_power_alpha1,TS->ESS1,TS → ESS1,61,-1.8326092800010416,5.2307302596070065e-21,***,-0.5333177262244658,-0.607850259387392,-0.45878519306153964
L_DLPFC,log10_power_alpha1,ESS1->LSS1,ESS1 → LSS1,61,0.008050616239346949,0.9500731951482128,ns,0.001407596198453648,-0.04337184862102866,0.04618704101793595
L_DLPFC,log10_power_alpha1,WS->ESS1,WS → ESS1,61,-2.6462818621921063,5.658530660927042e-29,***,-0.7790089198500879,-0.8544027965381961,-0.7036150431619798
L_DLPFC,log10_power_alpha1,WS->LSS1,WS → LSS1,61,-2.5340144408346275,5.496882929549789e-28,***,-0.7776013236516345,-0.8561931986880061,-0.6990094486152628
L_DLPFC,log10_power_alpha2,WS->TS,WS → TS,61,-0.8523888846236993,9.579589531358427e-09,***,-0.18323090594108585,-0.23828513629568393,-0.12817667558648776
L_DLPFC,log10_power_alpha2,TS->ESS1,TS → ESS1,61,-2.0535742405726145,2.278048678113894e-23,***,-0.5323791918571028,-0.5987749614523376,-0.46598342226186806
L_DLPFC,log10_power_alpha2,ESS1->LSS1,ESS1 → LSS1,61,-7.899891371603552e-05,0.9995097511383726,ns,-1.2862226530732793e-05,-0.04171177956639272,0.041686055113331254
L_DLPFC,log10_power_alpha2,WS->ESS1,WS → ESS1,61,-2.1152675098704163,5.326015181240328e-24,***,-0.7156100977981887,-0.8022545790632407,-0.6289656165331368
L_DLPFC,log10_power_alpha2,WS->LSS1,WS → LSS1,61,-2.2468173825324054,2.627854314003371e-25,***,-0.7156229600247195,-0.797195922617762,-0.634049997431677
L_DLPFC,log10_power_beta1,WS->TS,WS → TS,61,-0.9625620589541507,3.2639644726813003e-10,***,-0.11241803235270226,-0.1423294491808425,-0.08250661552456201
L_DLPFC,log10_power_beta1,TS->ESS1,TS → ESS1,61,-0.9306554915625871,8.701776779600332e-10,***,-0.10775451067377288,-0.13740803107701785,-0.07810099027052791
L_DLPFC,log10_power_beta1,ESS1->LSS1,ESS1 → LSS1,61,0.5422610646516511,7.967892851887276e-05,***,0.07259125844117098,0.038306140517655865,0.1068763763646861
L_DLPFC,log10_power_beta1,WS->ESS1,WS → ESS1,61,-1.428478911897032,2.881865098492154e-16,***,-0.22017254302647515,-0.25964726407845684,-0.18069782197449347
L_DLPFC,log10_power_beta1,WS->LSS1,WS → LSS1,61,-0.7929612026504562,5.8302436847622246e-08,***,-0.14758128458530417,-0.19524732663442862,-0.09991524253617971
L_DLPFC,log10_power_beta2,WS->TS,WS → TS,61,-1.678598961698578,2.8862620873143916e-19,***,-0.2013971219453778,-0.23212524649166008,-0.1706689973990955
L_DLPFC,log10_power_beta2,TS->ESS1,TS → ESS1,61,-1.6667164782398372,3.9633794768068416e-19,***,-0.23343422442860234,-0.26930432091604034,-0.19756412794116435
L_DLPFC,log10_power_beta2,ESS1->LSS1,ESS1 → LSS1,61,-0.37666624332620324,0.0046309142980750385,**,-0.05408701369471594,-0.09086314550652186,-0.017310881882910016
L_DLPFC,log10_power_beta2,WS->ESS1,WS → ESS1,61,-2.4087583987983723,7.596920088431854e-27,***,-0.4348313463739801,-0.4810649075752842,-0.38859778517267596
L_DLPFC,log10_power_beta2,WS->LSS1,WS → LSS1,61,-2.8407649957465373,1.3039212999628754e-30,***,-0.48891836006869605,-0.532997263621475,-0.4448394565159171
L_DLPFC,log10_power_beta3,WS->TS,WS → TS,61,-0.6525078754339655,3.714596915713906e-06,***,-0.07880832578108309,-0.10974090174888054,-0.04787574981328563
L_DLPFC,log10_power_beta3,TS->ESS1,TS → ESS1,61,-1.205658116994604,1.9790994543862955e-13,***,-0.1249762327625951,-0.15152430554134905,-0.09842815998384118
L_DLPFC,log10_power_beta3,ESS1->LSS1,ESS1 → LSS1,61,-0.6796461506341207,1.6936019085035805e-06,***,-0.10285784348518855,-0.14161789073090977,-0.06409779623946732
L_DLPFC,log10_power_beta3,WS->ESS1,WS → ESS1,61,-1.4804703301364288,6.594128878669644e-17,***,-0.20378455854367822,-0.23903798294557477,-0.16853113414178167
L_DLPFC,log10_power_beta3,WS->LSS1,WS → LSS1,61,-2.084493763186732,1.0958404970984094e-23,***,-0.30664240202886667,-0.34431810399479823,-0.2689667000629351
L_DLPFC,log10_power_broadband,WS->TS,WS → TS,61,-1.3986303760414356,6.780777299869676e-16,***,-0.14173861727798967,-0.16769325552402015,-0.1157839790319592
L_DLPFC,log10_power_broadband,TS->ESS1,TS → ESS1,61,-0.8870571181246129,3.316781175295615e-09,***,-0.13067870655330502,-0.16840837480626786,-0.09294903830034218
L_DLPFC,log10_power_broadband,ESS1->LSS1,ESS1 → LSS1,61,1.407877696336783,5.198225525390687e-16,***,0.23965558763323985,0.19605901233913087,0.28325216292734884
L_DLPFC,log10_power_broadband,WS->ESS1,WS → ESS1,61,-1.619379378117363,1.417469235199476e-18,***,-0.2724173238312947,-0.31550130846215213,-0.22933333920043725
L_DLPFC,log10_power_broadband,WS->LSS1,WS → LSS1,61,-0.14649501804441356,0.2571003014641251,ns,-0.03276173619805485,-0.09003788358587157,0.024514411189761873
L_DLPFC,log10_power_delta,WS->TS,WS → TS,61,-0.4327524621923233,0.0012796537674865935,**,-0.09015411501390405,-0.14350919208704177,-0.036799037940766326
L_DLPFC,log10_power_delta,TS->ESS1,TS → ESS1,61,0.51321022645978,0.00017151142814682347,***,0.08050243401295619,0.040328583945113065,0.1206762840807993
L_DLPFC,log10_power_delta,ESS1->LSS1,ESS1 → LSS1,61,1.4370071386380123,2.2595134000856176e-16,***,0.3171053669367282,0.2605889771936494,0.373621756679807
L_DLPFC,log10_power_delta,WS->ESS1,WS → ESS1,61,-0.041955979729755434,0.7442892587120452,ns,-0.00965168100094791,-0.06856843848592278,0.04926507648402697
L_DLPFC,log10_power_delta,WS->LSS1,WS → LSS1,61,0.9956540724030242,1.180564847213987e-10,***,0.3074536859357802,0.22836743759852018,0.38653993427304023
L_DLPFC,log10_power_theta,WS->TS,WS → TS,61,0.15214853038783008,0.23939054751909708,ns,0.02070628486897147,-0.014148641313742515,0.055561211051685454
L_DLPFC,log10_power_theta,TS->ESS1,TS → ESS1,61,0.45501638323536625,0.0007472228125926009,***,0.07255961490960673,0.0317184914976625,0.11340073832155095
L_DLPFC,log10_power_theta,ESS1->LSS1,ESS1 → LSS1,61,1.344047765882175,3.2953107953431018e-15,***,0.2647432529591532,0.2142957189141783,0.31519078700412806
L_DLPFC,log10_power_theta,WS->ESS1,WS → ESS1,61,0.4518990480200782,0.0008063936470742593,***,0.09326589977857819,0.04040784185103185,0.14612395770612452
L_DLPFC,log10_power_theta,WS->LSS1,WS → LSS1,61,1.292074907962327,1.512915341891201e-14,***,0.3580091527377313,0.28704546408467746,0.4289728413907852
L_DLPFC,power_alpha1,WS->TS,WS → TS,61,-1.119361927657994,2.6832362073522515e-12,***,-8.224163652124032,-10.105866130627424,-6.34246117362064
L_DLPFC,power_alpha1,TS->ESS1,TS → ESS1,61,-0.8536980877568082,9.20417074861375e-09,***,-10.103798766636409,-13.13496757947717,-7.072629953795648
L_DLPFC,power_alpha1,ESS1->LSS1,ESS1 → LSS1,61,-0.0184687817393649,0.8857897934567539,ns,-0.024120175562009315,-0.35860156623295886,0.31036121510894027
L_DLPFC,power_alpha1,WS->ESS1,WS → ESS1,61,-1.1456177241642964,1.209546617967457e-12,***,-18.327962418760443,-22.425323199583552,-14.230601637937335
L_DLPFC,power_alpha1,WS->LSS1,WS → LSS1,61,-1.1423704740933804,1.3345997819337573e-12,***,-18.35208259432245,-22.466497929099905,-14.237667259544995
L_DLPFC,power_alpha2,WS->TS,WS → TS,61,-0.5972800350794472,1.774201474536909e-05,***,-3.2658459776758946,-4.666230961968246,-1.8654609933835429
L_DLPFC,power_alpha2,TS->ESS1,TS → ESS1,61,-0.8507640757738677,1.0066777964425333e-08,***,-4.986370357816664,-6.4874548338236595,-3.485285881809669
L_DLPFC,power_alpha2,ESS1->LSS1,ESS1 → LSS1,61,0.14827422378644858,0.25142905494845863,ns,0.12073818367522123,-0.08781111016807593,0.3292874775185184
L_DLPFC,power_alpha2,WS->ESS1,WS → ESS1,61,-1.1374287787633726,1.5502923209009654e-12,***,-8.252216335492557,-10.110346513743606,-6.394086157241508
L_DLPFC,power_alpha2,WS->LSS1,WS → LSS1,61,-1.150662152840511,1.0382125066516147e-12,***,-8.131478151817337,-9.941364963184713,-6.321591340449961
L_DLPFC,power_beta1,WS->TS,WS → TS,61,-0.7225781798954308,4.79693882288875e-07,***,-1.2979283833203832,-1.7579684222655203,-0.837888344375246
L_DLPFC,power_beta1,TS->ESS1,TS → ESS1,61,-0.5813578969784902,2.7573547800678095e-05,***,-0.9837381260433686,-1.4171149393095737,-0.5503613127771636
L_DLPFC,power_beta1,ESS1->LSS1,ESS1 → LSS1,61,0.5745386058162983,3.32550415964898e-05,***,0.5630904299111851,0.3120817875856969,0.8140990722366732
L_DLPFC,power_beta1,WS->ESS1,WS → ESS1,61,-0.7707645236248659,1.138282403104325e-07,***,-2.2816665093637516,-3.039825335916195,-1.5235076828113083
L_DLPFC,power_beta1,WS->LSS1,WS → LSS1,61,-0.5782002971209573,3.00758034244445e-05,***,-1.7185760794525664,-2.479813618695954,-0.9573385402091786
L_DLPFC,power_beta2,WS->TS,WS → TS,61,-1.168682741307317,6.02169156776071e-13,***,-0.7571680373372126,-0.92309821821622,-0.5912378564582053
L_DLPFC,power_beta2,TS->ESS1,TS → ESS1,61,-1.0378540101389666,3.233301633565817e-11,***,-0.5474712541731277,-0.6825710826547351,-0.41237142569152035
L_DLPFC,power_beta2,ESS1->LSS1,ESS1 → LSS1,61,-0.30318232275761464,0.021127993303744375,*,-0.07679338267172695,-0.1416642443875859,-0.011922520955867988
L_DLPFC,power_beta2,WS->ESS1,WS → ESS1,61,-1.2624360096201557,3.636156943897844e-14,***,-1.30463929151034,-1.5693130134794675,-1.0399655695412124
L_DLPFC,power_beta2,WS->LSS1,WS → LSS1,61,-1.3303296951181025,4.918777739222297e-15,***,-1.3814326741820668,-1.6473827895907984,-1.1154825587733352
L_DLPFC,power_beta3,WS->TS,WS → TS,61,-0.584254424421349,2.545733919409312e-05,***,-0.35837532165991426,-0.515471576072437,-0.20127906724739153
L_DLPFC,power_beta3,TS->ESS1,TS → ESS1,61,-0.8959295174912895,2.5268957198153836e-09,***,-0.48990617680864285,-0.6299515659026855,-0.3498607877146001
L_DLPFC,power_beta3,ESS1->LSS1,ESS1 → LSS1,61,-0.5257270052832932,0.00012356410386162557,***,-0.3111576190010544,-0.46274040956089135,-0.15957482844121737
L_DLPFC,power_beta3,WS->ESS1,WS → ESS1,61,-0.9004980690991105,2.1964937636109216e-09,***,-0.8482814984685572,-1.0895424039980863,-0.607020592939028
L_DLPFC,power_beta3,WS->LSS1,WS → LSS1,61,-0.9488036900471729,4.982002971535382e-10,***,-1.1594391174696113,-1.4724081217292677,-0.8464701132099547
L_DLPFC,power_broadband,WS->TS,WS → TS,61,-0.8605683420207826,7.461511411911122e-09,***,-21.227929387045528,-27.54552776304459,-14.910331011046466
L_DLPFC,power_broadband,TS->ESS1,TS → ESS1,61,-0.607179086173473,1.3456271412420245e-05,***,-18.386167540077945,-26.141566669898914,-10.630768410256975
L_DLPFC,power_broadband,ESS1->LSS1,ESS1 → LSS1,61,1.1156217920108387,3.00642655266964e-12,***,32.28805171170368,24.875724277560078,39.70037914584728
L_DLPFC,power_broadband,WS->ESS1,WS → ESS1,61,-1.0139157895121926,6.738229203047208e-11,***,-39.614096927123484,-49.620491364893454,-29.607702489353517
L_DLPFC,power_broadband,WS->LSS1,WS → LSS1,61,-0.1588849309425511,0.21946137726086515,ns,-7.326045215419794,-19.13514057997628,4.483050149136692
L_DLPFC,power_delta,WS->TS,WS → TS,61,-0.30361160782193014,0.0209539917769819,*,-5.533065680240342,-10.20048907180571,-0.8656422886749731
L_DLPFC,power_delta,TS->ESS1,TS → ESS1,61,0.2552595869348592,0.050743060218743176,ns,1.9581878400503052,-0.006538338349389994,3.92291401845
L_DLPFC,power_delta,ESS1->LSS1,ESS1 → LSS1,61,1.1173390807647594,2.853444309121084e-12,***,20.36600240959212,15.697790672652584,25.034214146531657
L_DLPFC,power_delta,WS->ESS1,WS → ESS1,61,-0.18288639439184584,0.15836520023377995,ns,-3.574877840190036,-8.581093478072713,1.4313377976926405
L_DLPFC,power_delta,WS->LSS1,WS → LSS1,61,0.637858155354779,5.6511130736510205e-06,***,16.791124569402083,10.049176305034523,23.533072833769644
L_DLPFC,power_theta,WS->TS,WS → TS,61,0.04628291525986203,0.7190096644015179,ns,0.1347270317480044,-0.6108006607029715,0.8802547241989802
L_DLPFC,power_theta,TS->ESS1,TS → ESS1,61,0.3011931279593039,0.021951225344144794,*,1.1798214286920174,0.17659037740238226,2.1830524799816526
L_DLPFC,power_theta,ESS1->LSS1,ESS1 → LSS1,61,0.9287993754332269,9.212405053523434e-10,***,8.70455654091779,6.3043175826808024,11.104795499154779
L_DLPFC,power_theta,WS->ESS1,WS → ESS1,61,0.2603686980020263,0.046427271487665386,*,1.3145484604400222,0.021491745094020853,2.6076051757860235
L_DLPFC,power_theta,WS->LSS1,WS → LSS1,61,0.9030019091522582,2.0340821798982488e-09,***,10.019105001357813,7.177458806913538,12.860751195802088
L_DLPFC,theta_peak_cf_hz,WS->TS,WS → TS,61,-0.3577249379282777,0.006980071613107155,**,-0.4098360655737705,-0.7032567334181528,-0.1164153977293883
L_DLPFC,theta_peak_cf_hz,TS->ESS1,TS → ESS1,61,-0.4921619973931756,0.00029509816091391494,***,-0.7377049180327869,-1.121592750383594,-0.35381708568197984
L_DLPFC,theta_peak_cf_hz,ESS1->LSS1,ESS1 → LSS1,61,-0.2670361858549411,0.04127424725710186,*,-0.36475409836065575,-0.7145863204295633,-0.014921876291748237
L_DLPFC,theta_peak_cf_hz,WS->ESS1,WS → ESS1,61,-0.9596380223033841,3.5709090084736887e-10,***,-1.1475409836065573,-1.4538011418178591,-0.8412808253952556
L_DLPFC,theta_peak_cf_hz,WS->LSS1,WS → LSS1,61,-1.266466877894006,3.226360399051201e-14,***,-1.5122950819672132,-1.8181197044403408,-1.2064704594940856
L_DLPFC,theta_peak_height_log10,WS->TS,WS → TS,61,0.31947637079743435,0.015357893468376632,*,0.058664917623685,0.011635514437872467,0.10569432080949753
L_DLPFC,theta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.30203021110777245,0.021601372191431704,*,0.055286992019910594,0.0084054033172659,0.10216858072255529
L_DLPFC,theta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.38107693681357124,0.004201334144706409,**,0.05857025564551405,0.01920671106140559,0.0979338002296225
L_DLPFC,theta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.5429044787908303,7.832022127655904e-05,***,0.11395190964359558,0.06019578803542522,0.16770803125176595
L_DLPFC,theta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.8320349475800163,1.7818407860782034e-08,***,0.17252216528910963,0.1194174509928541,0.22562687958536515
L_DLPFC,theta_peak_power_log10,WS->TS,WS → TS,61,0.04071931328911589,0.7515679705316513,ns,0.010029583526306866,-0.05305339617256265,0.07311256322517638
L_DLPFC,theta_peak_power_log10,TS->ESS1,TS → ESS1,61,0.20668355805263136,0.11172051968244011,ns,0.060084964689708927,-0.014369307998774707,0.13453923737819257
L_DLPFC,theta_peak_power_log10,ESS1->LSS1,ESS1 → LSS1,61,0.8903076044459326,3.0022616571552447e-09,***,0.28667628515168514,0.20420905086729685,0.36914351943607343
L_DLPFC,theta_peak_power_log10,WS->ESS1,WS → ESS1,61,0.21431159539123168,0.099370609449234,ns,0.0701145482160158,-0.013675456577073239,0.15390455300910483
L_DLPFC,theta_peak_power_log10,WS->LSS1,WS → LSS1,61,0.9008505690129144,2.172869051608943e-09,***,0.356790833367701,0.25535516961917637,0.45822649711622565
L_DLPFC,theta_peak_present,WS->TS,WS → TS,61,0.30698168349299987,0.01963188585460171,*,0.13114754098360656,0.02173239777670688,0.24056268419050625
L_DLPFC,theta_peak_present,TS->ESS1,TS → ESS1,61,0.2627261341593547,0.044545117032452,*,0.06557377049180328,0.0016508475424843183,0.12949669344112225
L_DLPFC,theta_peak_present,ESS1->LSS1,ESS1 → LSS1,61,,,ns,0.0,0.0,0.0
L_DLPFC,theta_peak_present,WS->ESS1,WS → ESS1,61,0.49079857226902984,0.00030553633652768264,***,0.19672131147540983,0.09406684151842414,0.2993757814323955
L_DLPFC,theta_peak_present,WS->LSS1,WS → LSS1,61,0.49079857226902984,0.00030553633652768264,***,0.19672131147540983,0.09406684151842414,0.2993757814323955
L_STG,alpha1_peak_cf_hz,WS->TS,WS → TS,61,0.2431075948763392,0.062411659620147615,ns,0.0942622950819672,-0.0050422731538640325,0.19356686331779843
L_STG,alpha1_peak_cf_hz,TS->ESS1,TS → ESS1,61,-0.9563550389347129,3.950059255336897e-10,***,-0.7295081967213115,-0.9248705014455032,-0.5341458919971198
L_STG,alpha1_peak_cf_hz,ESS1->LSS1,ESS1 → LSS1,61,0.02296156267580981,0.8582784906377093,ns,0.020491803278688523,-0.2080725406936094,0.24905614725098643
L_STG,alpha1_peak_cf_hz,WS->ESS1,WS → ESS1,61,-0.8323658976662467,1.76397761078533e-08,***,-0.6352459016393442,-0.8307056510752452,-0.4397861522034433
L_STG,alpha1_peak_cf_hz,WS->LSS1,WS → LSS1,61,-0.6987141310834681,9.697104420272185e-07,***,-0.6147540983606558,-0.8400906534452268,-0.3894175432760847
L_STG,alpha1_peak_height_log10,WS->TS,WS → TS,61,-0.645394974808438,4.555773722140948e-06,***,-0.1635821410086553,-0.22849639240111047,-0.09866788961620017
L_STG,alpha1_peak_height_log10,TS->ESS1,TS → ESS1,61,-1.9414901695069908,3.429471864142779e-22,***,-0.6114950815955345,-0.692160523428306,-0.5308296397627629
L_STG,alpha1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.6893909739846255,1.2743606852504194e-06,***,-0.1380517162565407,-0.18933855868390542,-0.08676487382917597
L_STG,alpha1_peak_height_log10,WS->ESS1,WS → ESS1,61,-2.406476368583679,7.976465490878299e-27,***,-0.7750772226041898,-0.857565667772773,-0.6925887774356065
L_STG,alpha1_peak_height_log10,WS->LSS1,WS → LSS1,61,-2.591829033229047,1.6889797587910548e-28,***,-0.9131289388607304,-1.003359882813713,-0.8228979949077478
L_STG,alpha1_peak_power_log10,WS->TS,WS → TS,61,-1.057367525514251,1.7786108556325943e-11,***,-0.25975690944329377,-0.32267432647169547,-0.19683949241489204
L_STG,alpha1_peak_power_log10,TS->ESS1,TS → ESS1,61,-1.8128899731082149,8.651695097613221e-21,***,-0.6705566811674717,-0.7652880453978707,-0.5758253169370727
L_STG,alpha1_peak_power_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.05580636078015886,0.6645013148054356,ns,-0.012796440585122335,-0.0715230904538113,0.04593020928356664
L_STG,alpha1_peak_power_log10,WS->ESS1,WS → ESS1,61,-2.536201869675192,5.254954794881926e-28,***,-0.9303135906107656,-1.0242589412376604,-0.8363682399838709
L_STG,alpha1_peak_power_log10,WS->LSS1,WS → LSS1,61,-2.3290721867402517,4.251790266170212e-26,***,-0.9431100311958877,-1.046817291061999,-0.8394027713297761
L_STG,alpha1_peak_present,WS->TS,WS → TS,61,,,ns,0.0,0.0,0.0
L_STG,alpha1_peak_present,TS->ESS1,TS → ESS1,61,,,ns,0.0,0.0,0.0
L_STG,alpha1_peak_present,ESS1->LSS1,ESS1 → LSS1,61,,,ns,0.0,0.0,0.0
L_STG,alpha1_peak_present,WS->ESS1,WS → ESS1,61,,,ns,0.0,0.0,0.0
L_STG,alpha1_peak_present,WS->LSS1,WS → LSS1,61,,,ns,0.0,0.0,0.0
L_STG,alpha2_peak_cf_hz,WS->TS,WS → TS,61,-0.2077488101448198,0.10992465768784576,ns,-0.08196721311475409,-0.18301606159512424,0.019081635365616065
L_STG,alpha2_peak_cf_hz,TS->ESS1,TS → ESS1,61,0.43431339567090504,0.0012328839669848084,**,0.2336065573770492,0.09585023209323731,0.37136288266086104
L_STG,alpha2_peak_cf_hz,ESS1->LSS1,ESS1 → LSS1,61,0.17203422932262002,0.18412750326364075,ns,0.11475409836065574,-0.05608335282184081,0.2855915495431523
L_STG,alpha2_peak_cf_hz,WS->ESS1,WS → ESS1,61,0.3107777317086564,0.018232520001172293,*,0.15163934426229508,0.026673378530667202,0.27660530999392297
L_STG,alpha2_peak_cf_hz,WS->LSS1,WS → LSS1,61,0.4280956749400363,0.0014293577344193958,**,0.26639344262295084,0.1070212914466161,0.4257655937992856
L_STG,alpha2_peak_height_log10,WS->TS,WS → TS,61,-0.2800826094536564,0.032612289090060906,*,-0.07422168805024006,-0.14209115340567197,-0.006352222694808132
L_STG,alpha2_peak_height_log10,TS->ESS1,TS → ESS1,61,-1.744305306260481,5.098019262324128e-20,***,-0.5726002853217879,-0.6566737224349374,-0.48852684820863834
L_STG,alpha2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.6204134529667596,9.272983947125974e-06,***,-0.1421060715801061,-0.20076865327073604,-0.08344348988947617
L_STG,alpha2_peak_height_log10,WS->ESS1,WS → ESS1,61,-1.7803782547785407,1.9965045199491778e-20,***,-0.6468219733720278,-0.7398689418947947,-0.553775004849261
L_STG,alpha2_peak_height_log10,WS->LSS1,WS → LSS1,61,-2.0065650164153888,7.02371440410511e-23,***,-0.788928044952134,-0.8896244353729055,-0.6882316545313625
L_STG,alpha2_peak_power_log10,WS->TS,WS → TS,61,-0.628815851199956,7.309513036057645e-06,***,-0.16333899374615438,-0.22986571799596928,-0.09681226949633949
L_STG,alpha2_peak_power_log10,TS->ESS1,TS → ESS1,61,-1.8586465758347053,2.703965692637259e-21,***,-0.7108283508771795,-0.8087768238387246,-0.6128798779156345
L_STG,alpha2_peak_power_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.27060190373339604,0.03872789807346378,*,-0.06245930102301841,-0.12157407272826423,-0.003344529317772585
L_STG,alpha2_peak_power_log10,WS->ESS1,WS → ESS1,61,-2.2202939074494945,4.7741102737798435e-25,***,-0.8741673446233339,-0.9750029375435919,-0.7733317517030759
L_STG,alpha2_peak_power_log10,WS->LSS1,WS → LSS1,61,-2.397927366163173,9.577604182664667e-27,***,-0.9366266456463523,-1.036663546580902,-0.8365897447118027
L_STG,alpha2_peak_present,WS->TS,WS → TS,61,,,ns,0.0,0.0,0.0
L_STG,alpha2_peak_present,TS->ESS1,TS → ESS1,61,,,ns,0.0,0.0,0.0
L_STG,alpha2_peak_present,ESS1->LSS1,ESS1 → LSS1,61,-0.18259954864490685,0.1590081660978512,ns,-0.03278688524590164,-0.07877336920841088,0.013199598716607593
