roi,stage,aperiodic_exponent_mean,aperiodic_exponent_std,aperiodic_exponent_sem,aperiodic_offset_mean,aperiodic_offset_std,aperiodic_offset_sem,power_delta_mean,power_delta_std,power_delta_sem,log10_power_delta_mean,log10_power_delta_std,log10_power_delta_sem,delta_peak_cf_hz_mean,delta_peak_cf_hz_std,delta_peak_cf_hz_sem,delta_peak_height_log10_mean,delta_peak_height_log10_std,delta_peak_height_log10_sem,delta_peak_power_log10_mean,delta_peak_power_log10_std,delta_peak_power_log10_sem,delta_peak_present_mean,delta_peak_present_std,delta_peak_present_sem,power_theta_mean,power_theta_std,power_theta_sem,log10_power_theta_mean,log10_power_theta_std,log10_power_theta_sem,theta_peak_cf_hz_mean,theta_peak_cf_hz_std,theta_peak_cf_hz_sem,theta_peak_height_log10_mean,theta_peak_height_log10_std,theta_peak_height_log10_sem,theta_peak_power_log10_mean,theta_peak_power_log10_std,theta_peak_power_log10_sem,theta_peak_present_mean,theta_peak_present_std,theta_peak_present_sem,power_alpha1_mean,power_alpha1_std,power_alpha1_sem,log10_power_alpha1_mean,log10_power_alpha1_std,log10_power_alpha1_sem,alpha1_peak_cf_hz_mean,alpha1_peak_cf_hz_std,alpha1_peak_cf_hz_sem,alpha1_peak_height_log10_mean,alpha1_peak_height_log10_std,alpha1_peak_height_log10_sem,alpha1_peak_power_log10_mean,alpha1_peak_power_log10_std,alpha1_peak_power_log10_sem,alpha1_peak_present_mean,alpha1_peak_present_std,alpha1_peak_present_sem,power_alpha2_mean,power_alpha2_std,power_alpha2_sem,log10_power_alpha2_mean,log10_power_alpha2_std,log10_power_alpha2_sem,alpha2_peak_cf_hz_mean,alpha2_peak_cf_hz_std,alpha2_peak_cf_hz_sem,alpha2_peak_height_log10_mean,alpha2_peak_height_log10_std,alpha2_peak_height_log10_sem,alpha2_peak_power_log10_mean,alpha2_peak_power_log10_std,alpha2_peak_power_log10_sem,alpha2_peak_present_mean,alpha2_peak_present_std,alpha2_peak_present_sem,power_beta1_mean,power_beta1_std,power_beta1_sem,log10_power_beta1_mean,log10_power_beta1_std,log10_power_beta1_sem,beta1_peak_cf_hz_mean,beta1_peak_cf_hz_std,beta1_peak_cf_hz_sem,beta1_peak_height_log10_mean,beta1_peak_height_log10_std,beta1_peak_height_log10_sem,beta1_peak_power_log10_mean,beta1_peak_power_log10_std,beta1_peak_power_log10_sem,beta1_peak_present_mean,beta1_peak_present_std,beta1_peak_present_sem,power_beta2_mean,power_beta2_std,power_beta2_sem,log10_power_beta2_mean,log10_power_beta2_std,log10_power_beta2_sem,beta2_peak_cf_hz_mean,beta2_peak_cf_hz_std,beta2_peak_cf_hz_sem,beta2_peak_height_log10_mean,beta2_peak_height_log10_std,beta2_peak_height_log10_sem,beta2_peak_power_log10_mean,beta2_peak_power_log10_std,beta2_peak_power_log10_sem,beta2_peak_present_mean,beta2_peak_present_std,beta2_peak_present_sem,power_beta3_mean,power_beta3_std,power_beta3_sem,log10_power_beta3_mean,log10_power_beta3_std,log10_power_beta3_sem,beta3_peak_cf_hz_mean,beta3_peak_cf_hz_std,beta3_peak_cf_hz_sem,beta3_peak_height_log10_mean,beta3_peak_height_log10_std,beta3_peak_height_log10_sem,beta3_peak_power_log10_mean,beta3_peak_power_log10_std,beta3_peak_power_log10_sem,beta3_peak_present_mean,beta3_peak_present_std,beta3_peak_present_sem,power_broadband_mean,power_broadband_std,power_broadband_sem,log10_power_broadband_mean,log10_power_broadband_std,log10_power_broadband_sem
L_DLPFC,TS,1.4287788342701695,0.26748464451453235,0.03424789931360054,1.4086921195241155,0.36263342288136824,0.046430452025116836,16.272442684340994,10.458432449245128,1.3390650597903015,1.1332061377185774,0.26052211379291246,0.0333564386035674,2.4139344262295084,1.0953359890744707,0.14024340251930784,-0.041418623117579045,0.17418330449165625,0.02230188684351325,0.8746578879776807,0.44478718009592216,0.05694916277363297,0.3114754098360656,0.4669398107735577,0.059785516487903166,7.983428818800402,4.787821550395895,0.6130177329881711,0.8263544178443385,0.26287560120957215,0.03365777178935783,6.64344262295082,1.1623064501898825,0.14881809140819252,0.21779932046903067,0.16313255500138016,0.02088698335785826,0.45256902809589666,0.2903329117482265,0.037173320162075765,0.9344262295081968,0.24958982745138694,0.03195670276986545,13.019335681568327,12.517341268481708,1.6026813210716764,0.9434204964805174,0.3955633952662694,0.050646702945556,9.745901639344263,0.3211042252871611,0.04111318313903782,0.9120050921301204,0.32987392483886674,0.042236028107587135,0.9087814479127715,0.4093756668087751,0.05241518309864436,1.0,0.0,0.0,6.587200446422317,6.385783928574936,0.8176158501403659,0.6811403680385066,0.3351842405870231,0.0429159443674396,10.782786885245901,0.4317488897786961,0.05527978076175605,0.8538998962395818,0.3081781328155268,0.039458166589245676,0.7879662349396708,0.3724878297690776,0.047692179536608384,1.0,0.0,0.0,3.6557365621623132,2.791836511019967,0.3574580361537388,0.479664047382168,0.2498354755258178,0.03198815478287711,14.37295081967213,2.109316116866867,0.2700702543958054,0.26117090835434464,0.1275893550952677,0.01633614293904842,0.023888219200019226,0.2863725167411992,0.03666624354207416,0.9836065573770492,0.12803687993289598,0.01639344262295082,1.262889480966034,0.7813500356376443,0.10004162069850105,0.03383616544306704,0.2373232499850084,0.030386128463615176,19.65573770491803,0.840589989266256,0.10762651952847795,0.22943737059114105,0.12624418246728072,0.016163911232789836,-0.20864782662683054,0.23925155890736538,0.030633023121580533,0.9836065573770492,0.12803687993289598,0.01639344262295082,1.8763546696713431,1.2674547390454878,0.1622809502435471,0.18939128267836083,0.26929332014270463,0.03447947649784239,22.557377049180328,1.6779162689075044,0.21483516385956294,0.14123857508985413,0.13447661138742642,0.017217965745994625,-0.3812442696573007,0.2582068577540672,0.03306000044410785,0.819672131147541,0.3876509048663706,0.04963361236225398,59.47060547071831,39.500901595265404,5.057572194794135,1.7022935549845029,0.24259857227895587,0.031061564270772658
L_DLPFC,WS,1.3682067021293605,0.24952567449310675,0.03194848882524879,1.4408440358745227,0.3580386254095952,0.04584214849290746,21.805508364581335,20.879435132177115,2.673337729085251,1.2233602527324814,0.3039167961366525,0.038912558336539,1.6680327868852458,0.8338181649738972,0.10675947627463052,-0.03326371762338858,0.19970319480068652,0.025569373974911234,1.1497484451168964,0.41039974803545864,0.05254630326370678,0.3770491803278688,0.48866943244656735,0.06256770944903756,7.848701787052397,5.466392943090007,0.6998998969204451,0.805648132975367,0.2762802371271117,0.03537405954887603,7.05327868852459,0.726169680151674,0.09297650014848936,0.15913440284534566,0.19934365137968346,0.025523339157085604,0.4425394445695898,0.33257725170136576,0.04258215364450029,0.8032786885245902,0.4008188340197078,0.051319592926224684,21.243499333692363,16.697254052984814,2.1378643123910774,1.1891116901061394,0.37394839685054565,0.04787918598865225,9.59016393442623,0.36808283398930197,0.04712817762084834,1.1091448314762307,0.3366022667265358,0.043097504010006095,1.2077289558645898,0.38288189599708994,0.04902300334625897,1.0,0.0,0.0,9.85304642409821,7.589753894606979,0.9717684081240234,0.8643712739795926,0.3519180237199051,0.04505848574924753,10.823770491803279,0.37456714544669767,0.047958408628366415,0.9482280352246187,0.32352456347723446,0.04142307568927725,0.9742860065297501,0.3354078948820484,0.042944580365558226,1.0,0.0,0.0,4.9536649454826955,4.083486711453036,0.5228368977818886,0.5920820797348703,0.27886091803295204,0.035704481880162224,15.717213114754099,2.4501170932206087,0.31370534808622313,0.296723067358888,0.174600397468283,0.022355290126882463,0.10370416893074215,0.34162251174711933,0.04374028051894026,0.9836065573770492,0.12803687993289598,0.01639344262295082,2.0200575183032465,1.2660336046944858,0.16209899263527935,0.23523328738844484,0.2432199671889169,0.03114112573625025,19.614754098360656,0.828620553605764,0.10609399033195101,0.33677954244422986,0.15136516393602314,0.019380323320899714,0.00962211887931454,0.29240426332223945,0.037438529554856464,1.0,0.0,0.0,2.2347299913312577,1.6051921716143882,0.20552379734621598,0.26819960845944396,0.2552529593788935,0.032681792512511756,22.40573770491803,1.5943676479160354,0.2041378591051192,0.1161433114944625,0.13854758201048548,0.017739200122869586,-0.28816418416838147,0.23744820234352854,0.03040212697374035,0.7213114754098361,0.4520747556538116,0.057882241210340364,80.69853485776385,47.10677656669307,6.031404695295438,1.8440321722624926,0.2330940650887507,0.02984463682483901
L_STG,ESS1,1.643843444936072,0.26949365010824755,0.03450512612158757,1.6017131945317848,0.3084692874963625,0.039495445126157734,20.978324176929654,9.022377574943748,1.1551970742723259,1.2824154528771727,0.1891870916707228,0.024222924941098123,2.942622950819672,0.8220825214850074,0.10525688109830826,0.06885294113049953,0.12034097987894685,0.015408083591767768,0.919839214086527,0.2729876035174286,0.034952481014730016,0.7049180327868853,0.45986455596845643,0.05887962293792778,13.085709175121458,8.509476997994886,1.0895268846840112,1.0438274872206736,0.24897553349746857,0.0318780504886441,6.090163934426229,1.1893912894183574,0.15228594971649054,0.33644079503600793,0.11912525670407402,0.015252426189594936,0.6653415834391884,0.28766661993710035,0.036831936477588534,1.0,0.0,0.0,4.196292886842907,2.9590520340225175,0.3788677899953327,0.552623645608553,0.23748042379224082,0.03040625250750039,9.049180327868852,0.640344425763633,0.0819877023571975,0.38973599080392546,0.20790472849871436,0.026619472760271226,0.4204256068562898,0.2669318289372489,0.03417711853190687,1.0,0.0,0.0,2.3461226770641406,1.368873620708356,0.17526630741794436,0.29854400663609665,0.25494514564248166,0.0326423810021011,10.979508196721312,0.4638944787682799,0.059395601679587615,0.39854758677834223,0.19359162703282126,0.02478686790641531,0.2908625833382447,0.26067423700918124,0.033375915985543805,1.0,0.0,0.0,3.1254599388542,1.5784580520421583,0.20210084408843468,0.4451411331201837,0.20566819240399983,0.026333113656846673,14.684426229508198,1.92240173098667,0.24613831961313165,0.2478115695166379,0.12581631386037648,0.01610912827134058,-0.0616529254637475,0.22839805120559104,0.029243373859117683,0.9672131147540983,0.1795562228341584,0.022989818544221455,0.8842150764711373,0.4541353334972499,0.058146071168273056,-0.10884666983833932,0.22302478586676414,0.028555397730082716,19.647540983606557,0.8333879763505608,0.10670439626551591,0.15211262428101144,0.08675421209084057,0.011107738637147944,-0.3710022344383813,0.23350941104102743,0.029897816424661283,0.9672131147540983,0.1795562228341584,0.022989818544221455,1.687192712732903,1.0997245165535798,0.14080529588523277,0.15113998574840906,0.2573408510098671,0.03294911964257962,23.57377049180328,1.905772077955482,0.24400911072465173,0.16151356155403404,0.07614204696358497,0.009748990124921454,-0.4896132077374819,0.2517337228458187,0.032231200447071,0.9836065573770492,0.12803687993289598,0.01639344262295082,52.32190167904118,23.982600006229596,3.0706572774762892,1.677090825603261,0.18999073247655385,0.024325820602463483
L_STG,LSS1,2.0950121900832004,0.28067789860898373,0.035937122404016,2.159548010385282,0.35179877567815904,0.04504321760204425,53.680355986545784,29.398828264930597,3.7641342447247474,1.669122994857046,0.2337613126954239,0.02993006912654014,3.307377049180328,0.24321390886312583,0.031140350047118348,0.20203220800843907,0.15144386373603874,0.019390399797745053,1.275857047436462,0.3026875431360455,0.03875516861769313,0.9836065573770492,0.12803687993289598,0.01639344262295082,29.365964991740544,21.415604060016655,2.7419871257227917,1.369582784554041,0.2926387920687565,0.03746855788381509,5.631147540983607,0.9785262700623758,0.12528745055116094,0.4090493809736911,0.15277746965598324,0.019561150538794782,1.0155328204452196,0.3790480452457911,0.048532129057934276,1.0,0.0,0.0,4.07941702539658,1.8249518681472907,0.23366114322528886,0.5644200388880602,0.20886176428952025,0.026742008636910123,9.069672131147541,0.731908389561414,0.09371126659615403,0.2516842745473848,0.11529613246184954,0.0147621570687451,0.4076291662711675,0.23008740194452104,0.029459673056842616,1.0,0.0,0.0,2.272356284661655,1.6537139295398717,0.21173637183985416,0.25922021534905887,0.29408774046337927,0.037654076715446363,11.094262295081966,0.5003414134914728,0.06406215348466315,0.25644151519823616,0.18992891195449296,0.024317905295702987,0.22840328231522627,0.3127096159311404,0.04003836354883744,0.9672131147540983,0.1795562228341584,0.022989818544221455,4.451028142835728,2.551452489082714,0.32668001599917207,0.5797371578560095,0.2505012850609002,0.03207340295837863,14.967213114754099,1.4737108842957647,0.18868934354837874,0.38159016453864375,0.19182112167651075,0.024560177924688835,0.0841144024643227,0.31209428323451194,0.03995957827024044,0.9836065573770492,0.12803687993289598,0.01639344262295082,0.7800817502620617,0.3691759436121132,0.04726813596637771,-0.15480709842122142,0.20644480177188193,0.026432548297236954,19.66393442622951,0.8451888914882175,0.10821534862009435,0.13349498160825682,0.08490387586917346,0.010870827360498865,-0.41559594941026917,0.2113907284477774,0.027065809317195492,0.9344262295081968,0.249589827451387,0.03195670276986546,1.2845033194200162,0.7752070541703404,0.09925509251794186,0.04719753532468212,0.2314385094213353,0.02963266464262792,23.69672131147541,1.9727913568608615,0.25259005009104907,0.11286154008419512,0.08193405640258276,0.010490580942032616,-0.6062929548852558,0.2669007898632283,0.034173144385713256,0.9672131147540983,0.1795562228341584,0.022989818544221455,107.39323682404098,57.18661557318694,7.321995831912815,1.9716599044340135,0.23150427444004237,0.0296410849904319
L_STG,TS,1.435002186874107,0.2917320525224945,0.03735246178139993,1.509647459368423,0.36974780601423374,0.04734135544409616,17.510676734204537,9.911135115058835,1.268990816725497,1.1806073653676337,0.23584459325056542,0.030196805868845333,2.5368852459016393,0.9463042868330932,0.1211618483532335,-0.06600766571513471,0.15353267498219697,0.019657844672471895,0.8978733220733517,0.36038368616817723,0.04614240275568937,0.22950819672131148,0.4240063923634022,0.054288455549813305,10.343561458472664,6.224244529167764,0.7969328494540378,0.9400497121541619,0.2595865690592525,0.03323665437483192,6.430327868852459,1.2291012532376584,0.15737028958616203,0.24786843765513475,0.15998329348887103,0.020483761739703836,0.5995899798987049,0.2704704089065535,0.034630187270569664,0.9836065573770492,0.12803687993289598,0.01639344262295082,17.87604881275088,15.783615981388907,2.0208849443160295,1.0886110635442217,0.39640460045786563,0.05075440823367134,9.778688524590164,0.35968261662117307,0.04605263999827499,1.00123107239946,0.35613491303944067,0.045598403100743215,1.0909822880237614,0.44519751597097107,0.05700170089879876,1.0,0.0,0.0,10.755267857630786,10.206585197687815,1.306819323481228,0.8729366509307781,0.3765031713816462,0.048206291348546385,10.745901639344263,0.380492562560603,0.048717080547931835,0.9711478721001302,0.3572914978850083,0.045746488615747365,1.001690934215424,0.41702823542881395,0.053394994108226526,1.0,0.0,0.0,4.534734846898115,3.288587767930166,0.421060517191265,0.5736472815478711,0.2551357111958364,0.032666780420975323,14.151639344262295,1.9781508034254855,0.2532762569073506,0.2797823899570332,0.13617223547688936,0.01743506816394852,0.14612144430660987,0.30496235975244324,0.03904642903967621,0.9836065573770492,0.12803687993289598,0.01639344262295082,1.708605887158613,1.1629437489034637,0.1488996891470647,0.15121245486638146,0.26168482940471555,0.03350530908275193,19.74590163934426,0.8702152550742455,0.11141964612971561,0.2819968332421548,0.13663753477573887,0.017494643634408176,-0.06656317810883425,0.2744959826653436,0.03514560917458489,0.9836065573770492,0.12803687993289598,0.01639344262295082,2.24511466967984,1.4843402974993136,0.19005030045047872,0.2679230227521967,0.27392957338467117,0.03507308789752256,22.737704918032787,1.9591804353203601,0.25084735016399184,0.16890875815720544,0.13370999163942246,0.017119810145365257,-0.2660721216482031,0.2774992745363578,0.03553014129527739,0.8688524590163934,0.34036303344446667,0.043579020846725436,77.96852148762646,49.503764886177336,6.338307600957799,1.8209224728795537,0.24607674953495295,0.03150689923448409
L_STG,WS,1.368620120453317,0.2781705825447327,0.03561609347814367,1.5350937359916517,0.3603075463337363,0.04613265404884895,22.342920919183058,18.787260240362865,2.4054621836634102,1.2630217120684,0.2599770764294792,0.03328665372010655,2.0778688524590163,0.9371287971851366,0.11998704728685257,-0.08188036744285451,0.19054277270641193,0.024396502111091952,1.062074988666332,0.33184337735857455,0.0424881906633865,0.2459016393442623,0.4341941848573452,0.05559286871414154,9.966462060461257,6.988768721562162,0.8948201416814334,0.9070103084498466,0.27926097550150175,0.03575570399022918,6.963114754098361,0.8098817629415761,0.1036947340415927,0.1831065832367041,0.20989359646759287,0.026874121209604907,0.5652686788646666,0.3333055487381364,0.042675402524752784,0.7213114754098361,0.45207475565381167,0.05788224121034037,30.45240718589285,24.026827435063517,3.0763200194716385,1.332348573871752,0.3949585114617841,0.05056925551050777,9.684426229508198,0.3816129129111678,0.04886052671124987,1.1648132134081153,0.3647432395966457,0.04670058637457123,1.350739197467055,0.42770571487641673,0.05476210526224521,1.0,0.0,0.0,15.355993572604527,11.796165388125992,1.510344211468071,1.046829195361023,0.3770911994131511,0.04828158062301336,10.827868852459016,0.3723265356918949,0.04767152794621426,1.0453695601503703,0.35506382535191583,0.04546126437509799,1.1650299279615786,0.3787769629713987,0.04849742052931596,1.0,0.0,0.0,6.5149298108654365,5.735114785495684,0.7343062031918874,0.6960895203653327,0.2989897810314353,0.03828171869508474,14.913934426229508,2.4634347827701357,0.3154105035040596,0.3527357348448548,0.1835843919174741,0.023505572745491348,0.2875242235995302,0.3826530809545368,0.048993706582128746,1.0,0.0,0.0,2.7677684839647085,1.890784346411524,0.24209012834049148,0.35259656451622745,0.27881983963923984,0.03569922233079866,19.598360655737704,0.8001024524560773,0.10244262163913437,0.379666401470418,0.15175262123099448,0.019429932144055077,0.14674481594616853,0.3033506723139661,0.03884007360862655,1.0,0.0,0.0,2.7231680812045713,2.1631189205125634,0.27695899750624264,0.3452169583207968,0.264683111101216,0.03388919971633176,22.262295081967213,1.2726499825726143,0.16294613301525196,0.12816062918654417,0.14519293816709944,0.018590050791205303,-0.17921001985523194,0.250839281309251,0.03211667894344649,0.8360655737704918,0.3732884438274,0.0477946876626664,106.74441887916907,62.724444524509124,8.03104217244217,1.9640841250494236,0.23765375292352486,0.03042844502867148
Occipital,ESS1,1.5917480000459654,0.2567572421093445,0.03287439617985564,1.4882237360725183,0.3035692971234824,0.03886806564711294,27.9213605913167,17.85887920192489,2.28659517211295,1.379022309913086,0.23489821882353926,0.03007563503996062,1.9877049180327868,1.0795699659935944,0.13822477011508244,0.17961160723170508,0.14609637181128354,0.018705723616233037,1.2664535630917912,0.41983121044985594,0.053753878284450586,0.9180327868852459,0.27659127289275987,0.03541388359785716,9.456360601413065,5.630794237561085,0.7209493257214512,0.9075104004523531,0.24335726324604154,0.03115870469503158,5.954918032786885,1.0190970234327048,0.1304820032292249,0.273992011875186,0.12346014147766125,0.015807451310873664,0.5407502105378543,0.2992485019509805,0.03831484451439668,1.0,0.0,0.0,2.6227450181307956,1.5647223359116749,0.20034216585144365,0.3559941397398103,0.23043782780080754,0.029504540490129353,9.057377049180328,0.6882850708811092,0.08812587298000937,0.2503287212055867,0.19109659882405888,0.024467412279220817,0.215275377574372,0.26536734138746626,0.03397680642733883,0.9508196721311475,0.21803894974650145,0.027917026829387542,1.2123452358735283,0.6048675400557764,0.07744535260142758,0.03336366189406575,0.2097065758144833,0.026850175668697743,11.19672131147541,0.4897166572331239,0.06270179284329666,0.1500038649076444,0.1357635973554299,0.01738274741385521,-0.030968082008858006,0.23078806366651514,0.02954938359761515,0.9016393442622951,0.30027309973793775,0.038446030818224834,2.645208527788466,1.3846748767029269,0.17728945093451018,0.36988447812732467,0.2112066824337997,0.0270422446398017,15.860655737704919,1.7568464824342302,0.22494114213196217,0.20048163645471487,0.10154061848035739,0.013000943976681518,-0.21755780059617805,0.23719297299239692,0.03036944820395416,0.9836065573770492,0.12803687993289598,0.01639344262295082,0.8644001962267698,0.4751950168269707,0.060842487314185324,-0.12396143076281535,0.23048406197265606,0.029510460169239118,19.64344262295082,0.9348117194492548,0.11969037588298828,0.18397700818273877,0.07735556425067287,0.009904365092104824,-0.3854967274252149,0.23697350071517842,0.03034134765834734,1.0,0.0,0.0,1.8334245241635663,1.3108424504526026,0.16783617743954302,0.1707659841487092,0.2825393521578341,0.03617545710855082,23.864754098360656,2.222317563983883,0.2845386071125703,0.20750350074629959,0.08670725287341477,0.011101726125464657,-0.4934398955596348,0.2785270094993884,0.03566172927334177,1.0,0.0,0.0,50.853070846359955,26.992824515478098,3.4560770315380003,1.6536920019224322,0.2113175318356687,0.02705643745135944
Occipital,LSS1,1.9089272492945635,0.2680355727078789,0.034318438440543705,1.8490953904624972,0.3445901054883558,0.04412024196247656,48.69703727205743,31.045916227878383,3.9750222484756113,1.6131221455103373,0.25652760962340126,0.032844994752824236,2.80327868852459,0.7666414227252865,0.09815837579306205,0.17291883738207,0.137215197105027,0.017568605716704995,1.2056785305910116,0.37865739045487556,0.048482110837374616,0.9180327868852459,0.27659127289275987,0.03541388359785716,14.992268658065733,13.395792369975661,1.7151554592805778,1.0727422845686165,0.2826438741198413,0.036188839774450685,5.790983606557377,1.0870260728520311,0.13917942677368292,0.27294267994429694,0.14151151271607854,0.01811869256275103,0.6793592900683818,0.3460657942026045,0.04430918454120116,1.0,0.0,0.0,2.576895055725058,1.6085763158193158,0.20595709261145786,0.3462342821782118,0.2325328482118398,0.029772780366953657,9.012295081967213,0.7150556935013823,0.09155349997417016,0.1591853676913441,0.1118960334170833,0.01432681899559041,0.18741973661305253,0.27665371459852856,0.03542187843904147,0.9344262295081968,0.24958982745138691,0.03195670276986545,1.2785791227508616,0.7465132563326262,0.09558122816937566,0.042354351624905515,0.23684229758108952,0.030324548818421178,11.12295081967213,0.48438739407728537,0.06201945061648175,0.14305267185021522,0.13566871996160026,0.017370599608373102,-0.0037131632361899957,0.2569964041774421,0.03290501774485315,0.9344262295081968,0.24958982745138694,0.03195670276986545,2.9563686953624373,1.7885884881032736,0.22900528950063878,0.4028928239173664,0.24135157667753043,0.030901902844676102,15.262295081967213,1.5701819357881455,0.20104119598530895,0.24579279324698675,0.12986704278592426,0.016627770964421647,-0.1572211697965465,0.2691752772890285,0.03446436265915932,1.0,0.0,0.0,0.7553860683778519,0.4070379621659766,0.0521158706899758,-0.18140088369284196,0.2300124694137066,0.02945007892939166,19.811475409836067,0.779497351001643,0.09980440873820783,0.17943535559509655,0.07450894359727246,0.009539892665290893,-0.44485387603728394,0.23630241543583508,0.030255423993011323,1.0,0.0,0.0,1.4195870593783642,0.9169964697732643,0.11740936689924891,0.07360631042897392,0.2624843382809498,0.03360767570474362,24.422131147540984,2.300607249368521,0.29456257416014736,0.18666770740314637,0.08366124956846246,0.010711725366033273,-0.6085841619100549,0.26769875905336293,0.034275313871100686,1.0,0.0,0.0,78.93222109579706,47.912459139030425,6.134561778073823,1.830273740903064,0.24258875339967786,0.031060307092105464
Occipital,TS,1.4771785499919678,0.30470198532346876,0.039013091510176005,1.4726778077772174,0.4065498764611785,0.052053377719193605,27.99502927483194,27.329510861051695,3.4991853007412526,1.3160335712753375,0.32000392464202804,0.040972304077446835,1.7950819672131149,0.9762899551376795,0.12500111976565548,0.10539371365292324,0.2169447632879559,0.027776930609170546,1.2572719943281039,0.5030019047469094,0.06440279448409801,0.6229508196721312,0.4886694324465673,0.06256770944903756,9.206247128638378,8.162032004205882,1.0450411117309626,0.8638477435699861,0.2802087586572704,0.03587705518834675,6.692622950819672,0.9804266106128569,0.1255307642260545,0.21624745679142235,0.19088974412358156,0.024440927248772247,0.47508686131307376,0.32811382237879677,0.04201067008023756,0.9344262295081968,0.24958982745138694,0.03195670276986545,14.361205791811482,15.294883351595141,1.9583091432758366,0.9390273687103804,0.44833480705720263,0.05740338986092114,9.635245901639344,0.39150822280584363,0.05012749131613329,0.8892418667333015,0.3700392266535111,0.04737866803349727,0.9093727779547862,0.4765189897716177,0.06101200467913351,0.9836065573770492,0.12803687993289598,0.01639344262295082,3.8068191222819965,3.104588216886099,0.39750178876652903,0.45398804284953753,0.3308141413568068,0.04235641049700555,10.741803278688524,0.3193979137727802,0.04089471233654292,0.5999911079627104,0.34833045466634743,0.044599144601086195,0.5509076712525197,0.3844913001697216,0.04922906643507371,0.9836065573770492,0.12803687993289598,0.01639344262295082,3.2290252057401605,2.3007043103274745,0.2945750015424951,0.43270589714794266,0.2432046661065442,0.031139166633403655,15.614754098360656,1.9592588790640344,0.2508573938561821,0.17203619169806333,0.12454925933189054,0.01594689856280839,-0.11283799005184396,0.26293691532175595,0.0336656222569777,0.9508196721311475,0.21803894974650143,0.027917026829387542,1.293120517709181,0.8111015325679414,0.10385090953878942,0.038717291374775364,0.25012260906323325,0.03202491846513188,19.692622950819672,0.8604667369889899,0.11017147629011008,0.26494373097196,0.15411200278936127,0.01973201999735958,-0.17323427503892674,0.28556435335650554,0.03656276882382198,0.9836065573770492,0.12803687993289598,0.01639344262295082,2.181384737164413,1.5275782700187064,0.19558635554648604,0.24631718491469876,0.28523678771080485,0.036520828340573255,23.487704918032787,2.261740770175798,0.2895862314303343,0.16632564423688512,0.1178254849053904,0.015086007463866716,-0.3823494781185064,0.28721064252927697,0.03677355455297094,0.9016393442622951,0.30027309973793775,0.038446030818224834,69.36747963003249,50.86645723332337,6.512782477394813,1.7486315247646362,0.2779053308662777,0.03558213148083733
Occipital,WS,1.5213535522105506,0.34294304892467753,0.04390935797899021,1.624189662643362,0.4707073273323855,0.06026789755319101,53.79784685233112,64.88315242395682,8.307436396573948,1.500418809538407,0.4371416763994725,0.05597025633482413,1.5245901639344261,0.7110803371642612,0.0910445077521437,0.12940888939835277,0.24482500505108495,0.03134662977629641,1.5048422699470303,0.43977976406916935,0.05630802884904155,0.639344262295082,0.48417582499356226,0.06199236197111158,10.515922267757114,10.074080701671294,1.2898538612341919,0.8985277538131644,0.30803731230193154,0.039440136370054384,6.885245901639344,0.9656321013674186,0.12363652142213022,0.19854561598831902,0.1975868897898145,0.02529840888433283,0.5510964249782292,0.31947190758595884,0.04090418627351665,0.819672131147541,0.3876509048663705,0.049633612362253964,23.680889723257177,24.596190386722494,3.149219475351438,1.1733644536737986,0.4279504893036424,0.05479344541619454,9.618852459016393,0.40209492395310376,0.05148297949981049,1.05379407681102,0.3847478994849726,0.04926192061079136,1.1829785280247045,0.47131564145391974,0.06034578419533137,0.9836065573770492,0.12803687993289598,0.01639344262295082,6.130785433167826,4.806005137681005,0.6153459027701441,0.6501509689380073,0.36170162834526787,0.046311147959976026,10.737704918032787,0.33673131446611343,0.043114026879944006,0.7231508002618712,0.39786719675785587,0.05094167450052349,0.77965738215516,0.40417781939478775,0.05174966693339016,1.0,0.0,0.0,4.332709859151377,3.179276788350014,0.40706468042341387,0.5399242794228196,0.28140290331908047,0.036029949745033436,15.913934426229508,2.255033834697036,0.2887274963377224,0.2526678285529413,0.15601601960804515,0.019975804370163622,0.057126055156124324,0.32797585077580027,0.04199300462667054,0.9836065573770492,0.12803687993289598,0.01639344262295082,1.9225818185176795,1.3489737904271835,0.17271839523754887,0.19258469056082034,0.2760107035208912,0.0353395493068985,19.602459016393443,0.8796034252959403,0.11262167815318033,0.3283159265272044,0.18384350162606541,0.0235387483441397,-0.011478150876044622,0.32896306355270344,0.042119404270455116,1.0,0.0,0.0,2.5314932269345545,2.088326459174889,0.2673828041140651,0.3021857847147183,0.282977141092911,0.036231510237867214,22.860655737704917,1.9249050789172764,0.24645884047155295,0.13764733835522588,0.12347975855926244,0.015809963020795268,-0.3021335459597157,0.2762817265980888,0.03537425025609269,0.9016393442622951,0.3002730997379378,0.03844603081822484,113.1655416000185,86.23513136701429,11.04127716083592,1.9382021370349558,0.32315300500263283,0.04137550250147663
